Vivino Link,Name (on menu),Restaurant,Glass Price,Bottle Price,Winery,Year,Wine Style,Region,Grape Varieties,ABV,Dry/Sweet,Tannin,Soft/Acidic,Flavor Profile,Pairings,Rating,Category,Light/Bold,Profile Specifics,Fizziness,Country,Wine ID,Region Class
https://www.vivino.com/US/en/caposaldo-pinot-grigio/w/1143072?srsltid=AfmBOoqGWHrBgJGFPbmrjEsDFhStTVROQgQRbJq2WXzvS3usypiqSW9e,Caposaldo Pinot Grigio,WXYZ Bar,10,10.79,Caposaldo,,Northern Italy Pinot Grigio,delle Venezie,Pinot Grigio,12.5,1.74,0.00,3.04,"['tree_fruit', 'citrus_fruit', 'earth']","['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",4,White wine,2.93,"['apple', 'pear', 'green apple', 'citrus', 'lemon']",0,Italy,1143072,Old World
https://www.vivino.com/US/en/spellbound-wines-chardonnay/w/2330330?srsltid=AfmBOorsf-TQm_LWloTx4fEh13NIfDtbCXoTaaOPZ7ZmMmUYK6yWt8ij,Spellbound Chardonnay,WXYZ Bar,11,18.95,Spellbound,,Californian Chardonnay,California,Chardonnay,13.5,2.90,0.00,3.02,"['oak', 'microbio', 'non_oak']","['Pork', 'Vegetarian', 'Poultry', 'Rich fish (salmon, tuna etc)']",4,White wine,4.60,"['butter', 'oak', 'vanilla', 'tropical', 'cream']",0,United States,2330330,US Non-Texas
https://www.vivino.com/US/en/skinny-girl-moscato/w/2048885?srsltid=AfmBOoquyrJPgS0jHMKLqdwx6MsgjQFcX1jK-aAixD3OY4nBAtzl37Di,Skinny Girl Moscato,WXYZ Bar,10,18.31,Skinnygirl,,Northern Italy White,Piemonte,Moscato,12,2.35,0.00,2.67,"['tree_fruit', 'oak', 'non_oak']","['Shellfish', 'Pasta', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",4,White wine,4.00,"['apple', 'pear', 'coffee']",0,Italy,2048885,Old World
https://www.vivino.com/US/en/domaine-ste-michelle-brut/w/88242?srsltid=AfmBOopW5f7WCUPLJydyXKsNbj_Bf7r6X1-2J9tMcWf6s209cmttm0U_,Domaine Ste. Michelle,WXYZ Bar,9,20.75,Domaine Ste. Michelle,,Washington State Sparkling,Columbia Valley,"['Chardonnay', 'Pinot Gris']",11.5,0.00,0.00,4.42,"['tree_fruit', 'citrus_fruit', 'microbio']","['Shellfish', 'Any junk food will do', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",4,Sparkling wine,2.03,"['apple', 'pear', 'green apple', 'citrus', 'toast']",3.9502707,United States,88242,US Non-Texas
https://www.vivino.com/US/en/rose-all-day-rose/w/5548311?srsltid=AfmBOoqbe9VOGi2IzAKI2sUUieuVrGlOToHRriQdOnlxvOaclksGxGMC,Rosé All Day,WXYZ Bar,12,13.99,Rosé all day,,Languedoc-Roussillon Rosé,Pays d'Oc,Zinfandel,12.5,1.29,0.00,3.63,"['red_fruit', 'tree_fruit', 'earth']","['Vegetarian', 'Pasta', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",4,Rosé wine,2.92,"['strawberry', 'watermelon', 'raspberry', 'peach', 'minerals']",0,France,5548311,Old World
https://www.vivino.com/US/en/la-marca-prosecco/w/1126336?srsltid=AfmBOorsnTI9iZaUxBgb_6AiLhihxuIUsLdvmjAYwaNSmKe7MA39oXK9,La Marca Prosecco,WXYZ Bar,12,20.27,La Marca,,Italian Prosecco,Prosecco,Glera,11,0.00,0.00,3.95,"['tree_fruit', 'citrus_fruit', 'earth']","['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",4,Sparkling wine,2.05,"['apple', 'green apple', 'pear', 'peach', 'citrus']",3.9300768,Italy,1126336,Old World
https://www.vivino.com/US/en/canyon-road-cabernet-sauvignon/w/97665?srsltid=AfmBOoof9JYYl4vAgloK1fnbgkcuZqmNnC286opqgK1EHL-gyfRbnWPl,Canyon Road Cabernet,Star Cinema Grill,11,13.93,Canyon Road,,Californian Cabernet Sauvignon,California,Cabernet Sauvignon,13,1.93,3.27,2.97,"['black_fruit', 'red_fruit', 'oak']","['Beef', 'Lamb', 'Poultry', 'Game (deer, venison)']",4.0,Red wine,4.55,"['plum', 'blackberry', 'raspberry', 'cherry', 'oak']",0,United States,97665,US Non-Texas
https://www.vivino.com/US/en/canyon-road-merlot/w/1366784?srsltid=AfmBOoraW8GE2Id6yBhuDVewS_8Lt-2Xr1y-7T7qqke8kcM4cdqE_FJ_,Canyon Road Merlot,Star Cinema Grill,11,9.85,Canyon Road,,Californian Merlot,California,Merlot,13,2.22,2.07,1.65,"['black_fruit', 'oak', 'non_oak']","['Beef', 'Lamb', 'Veal']",4,Red wine,3.88,"['blackberry', 'plum', 'vanilla', 'oak', 'cherry']",0,United States,1366784,US Non-Texas
https://www.vivino.com/US/en/canyon-road-pinot-noir/w/1253570?srsltid=AfmBOorv2qIsViS6TOAh9tPMKjVEtCjt2h2ieVBYmCo5DyLjVvjuPM7E,Canyon Road Pinot Noir,Star Cinema Grill,11,11.87,Canyon Road,,Californian Pinot Noir,California,Pinot Noir,13,1.97,1.99,3.23,"['red_fruit', 'oak', 'black_fruit']","['Beef', 'Veal', 'Poultry', 'Game (deer, venison)']",3,Red wine,2.87,"['cherry', 'raspberry', 'strawberry', 'vanilla', 'oak']",0,United States,1253570,US Non-Texas
https://www.vivino.com/US/en/j-lohr-vineyards-wines-estates-seven-oaks-cabernet-sauvignon/w/4343?srsltid=AfmBOooxbPuY4AXK2hbuv3SLZPucT7OFNzn9dtLeBfEKdjCjnC9E2dGT,J.Lohr Cabernet,Star Cinema Grill,14,22.57,J. Lohr Vineyards & Wines,,Californian Paso Robles Cabernet Sauvignon Red,Paso Robles,Cabernet Sauvignon,13.8,1.64,3.31,3.00,"['oak', 'black_fruit', 'red_fruit']","['Beef', 'Lamb', 'Game (deer, venison)']",4,Red wine,4.78,"['oak', 'vanilla', 'blackberry', 'plum', 'cherry']",0,United States,4343,US Non-Texas
https://www.vivino.com/US/en/imagery-pinot-noir/w/5664078?srsltid=AfmBOornhPnBavvHv2X5p_pAebgLXCZDnwa2WTtCKCaT2y8do_vgICe-,Imagery Pinot Noir,Star Cinema Grill,14,21.91,Imagery,,Californian Pinot Noir,California,Pinot Noir,13.5,1.71,2.11,3.32,"['red_fruit', 'oak', 'non_oak']","['Beef', 'Veal', 'Poultry', 'Game (deer, venison)']",4,Red wine,3.04,"['cherry', 'strawberry', 'raspberry', 'oak', 'vanilla']",0,United States,5664078,US Non-Texas
https://www.vivino.com/US/en/the-prisoner-unshackled-red-blend/w/7893850?srsltid=AfmBOopIZrrH38SJU1tFWQRjqohM9MqYfujWyD8IXwdnhFo4xq7LPQR2,Unshackled Red Blend,Star Cinema Grill,14,25.7,The Prisoner,,Californian Red Blend,California,"['Shiraz/Syrah', 'Grenache', 'Malbec', 'Zinfandel', 'Petite Sirah']",14.5,1.84,3.27,3.62,"['oak', 'black_fruit', 'spices']","['Beef', 'Lamb', 'Veal', 'Poultry']",4.0,Red wine,4.57,"['oak', 'vanilla', 'chocolate', 'blackberry', 'cherry']",0,United States,7893850,US Non-Texas
https://www.vivino.com/US/en/j-lohr-vineyards-wines-estates-falcon-s-perch-pinot-noir/w/1698526?srsltid=AfmBOoqgi3lQxzjxmciW6jf4OukuBXsVCRCVUJuY3mZfQB5o3rPAu1S9,J.Lohr Estates Falcon's Perch Pinot Noir,Star Cinema Grill,14,24.92,J. Lohr Vineyards & Wines,,Californian Pinot Noir,Monterey County,Pinot Noir,13.66,1.58,2.09,3.45,"['red_fruit', 'oak', 'non_oak']","['Beef', 'Veal', 'Poultry', 'Game (deer, venison)']",4,Red wine,2.95,"['strawberry', 'cherry', 'raspberry', 'oak', 'vanilla']",0,United States,1698526,US Non-Texas
https://www.vivino.com/US/en/la-marca-prosecco/w/1126336?srsltid=AfmBOoq5gW7zV97RU_2C1vtWEHGNwGd0OK6aQvVQUEXEmSDQ3AkBF02Q,La Marca Prosecco,Star Cinema Grill,13,19.99,La Marca,,Italian Prosecco,Prosecco,Glera,11,0.00,0.00,3.95,"['tree_fruit', 'citrus_fruit', 'earth']","['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",4,Sparkling wine,2.05,"['apple', 'green apple', 'pear', 'peach', 'citrus']",3.9300768,Italy,1126336,Old World
https://www.vivino.com/US/en/ruffino-sparkling-rose-vino-da-tavola/w/4362737?srsltid=AfmBOoraN9IkRrE26NuIbJBOG80ESaML20D96sjC0e84uDAxo9M--L0h,Ruffino Sparkling Rose,Star Cinema Grill,13,17.99,Ruffino,,Italian Sparkling,Vino d'Italia,Glera,11,0.00,0.00,3.35,"['red_fruit', 'citrus_fruit', 'tree_fruit']","['Appetizers and snacks', 'Aperitif']",4,Sparkling wine,2.91,"['strawberry', 'raspberry', 'cranberry', 'citrus', 'apple']",3.9074214,Italy,4362737,Old World
https://www.vivino.com/US/en/canyon-road-chardonnay/w/1765432?srsltid=AfmBOoreWrPafvlgFnLSPbtHCqm2N9Tyik0h0_6yaGlUmLId-QefWRgU,Canyon Road Chardonnay,Star Cinema Grill,11,9.85,Canyon Road,,Californian Chardonnay,California,Chardonnay,12.5,2.95,0.00,3.09,"['oak', 'tree_fruit', 'microbio']","['Pork', 'Vegetarian', 'Poultry', 'Rich fish (salmon, tuna etc)']",4,White wine,4.58,"['oak', 'butter', 'vanilla', 'apple', 'citrus']",0,United States,1765432,US Non-Texas
https://www.vivino.com/US/en/canyon-road-pinot-grigio/w/1702667?srsltid=AfmBOoovZ69EswAV2xo4H2Pdj-81xbUZj5y-2Uf09TeBJzPSdLqSeEhL,Canyon Road Pinot Grigio,Star Cinema Grill,11,12.09,Canyon Road,,Californian Pinot Gris,California,Pinot Gris,12.5,1.97,0.00,2.50,"['tree_fruit', 'citrus_fruit', 'earth']","['Pork', 'Spicy food', 'Mushrooms', 'Cured Meat']",3,White wine,2.94,"['apple', 'pear', 'green apple', 'peach', 'citrus']",0,United States,1702667,US Non-Texas
https://www.vivino.com/US/en/canyon-road-sauvignon-blanc/w/97669?srsltid=AfmBOop1OQ2ECADqznL7GJZc2FxWN0t7dg8C9v2VzLUsOZayZ_YK2vyU,Canyon Road Sauvignon Blanc,Star Cinema Grill,11,11.77,Canyon Road,,Californian Sauvignon Blanc,California,Sauvignon Blanc,12,1.42,0.00,3.97,"['citrus_fruit', 'tree_fruit', 'earth']","['Shellfish', 'Vegetarian', ""Goat's Milk Cheese""]",3,White wine,2.93,"['citrus', 'grapefruit', 'lemon', 'green apple', 'minerals']",0,United States,97669,US Non-Texas
https://www.vivino.com/US/en/j-lohr-vineyards-wines-bay-mist-white-riesling/w/4346?srsltid=AfmBOooCCfUyKXNSr_O31oomBiv1MjydmfqClrnF8eyGDo8BxOLAEJpK,J.Lohr Riesling,Star Cinema Grill,12,16.41,J. Lohr Vineyards & Wines,,Californian Riesling,Arroyo Seco,Riesling,12,2.13,0.00,3.99,"['tree_fruit', 'earth', 'citrus_fruit']","['Pork', 'Shellfish', 'Poultry', 'Spicy food', 'Cured Meat']",4,White wine,3.02,"['apricot', 'pear', 'apple', 'honey', 'citrus']",0,United States,4346,US Non-Texas
https://www.vivino.com/US/en/ruffino-lumina-pinot-grigio/w/1735908?srsltid=AfmBOorwxFyTvyv_g3XxwG1IDNbb7KDr0hC-OQwmNNyhQoy-Gj4moccS,Ruffino Pinot Grigio,Star Cinema Grill,12,12.87,Ruffino,,Northern Italy Pinot Grigio,Atesino delle Venezie,Pinot Grigio,12,1.80,0.00,3.00,"['tree_fruit', 'citrus_fruit', 'earth']","['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",4,White wine,2.88,"['pear', 'apple', 'green apple', 'citrus', 'lemon']",0,Italy,1735908,Old World
https://www.vivino.com/US/en/j-lohr-vineyards-wines-arroyo-vista-chardonnay/w/4333?srsltid=AfmBOoog60XrzkF2rwFHSCaWqwurJzJEcGKgn-vrMokEHN_o0YQaZ3jZ,J.Lohr Arroyo Vista Chardonnay,Star Cinema Grill,14,28.45,J. Lohr Vineyards & Wines,,Californian Chardonnay,Arroyo Seco,Chardonnay,14.32,2.78,0.00,3.13,"['oak', 'tree_fruit', 'microbio']","['Pork', 'Vegetarian', 'Poultry', 'Rich fish (salmon, tuna etc)']",4,White wine,4.61,"['oak', 'butter', 'vanilla', 'pear', 'cream']",0,United States,4333,US Non-Texas
https://www.vivino.com/US/en/j-lohr-vineyards-wines-estates-flume-crossing-sauvignon-blanc/w/2528384?srsltid=AfmBOoqbxKoD3ig9qKdXEC1T6dEQR8nL3d0Z34SkVeVHQU47KvWoP_6e,J.Lohr Estates Flume Crossing Sauvignon Blanc,Star Cinema Grill,14,21.67,J. Lohr Vineyards & Wines,,Californian Sauvignon Blanc,Monterey County,Sauvignon Blanc,13.8,1.35,0.00,4.02,"['citrus_fruit', 'tree_fruit', 'tropical_fruit']","['Shellfish', 'Vegetarian', ""Goat's Milk Cheese""]",4,White wine,2.98,"['citrus', 'grapefruit', 'lemon', 'green apple', 'grass']",0,United States,2528384,US Non-Texas
https://www.vivino.com/US/en/val-d-oca-prosecco-extra-dry/w/1950235?srsltid=AfmBOopR6aKAKL_N1WRsBBErcL_stuYyLygQ8qrSxpd2OHbE1DsJHV-G,"Val D’ Oca, Prosecco",Urban Table,10,22.3,Val d'Oca,,Italian Prosecco,Prosecco,Glera,11,0.00,0.00,2.99,"['tree_fruit', 'citrus_fruit', 'microbio']","['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",4,Sparkling wine,1.71,"['apple', 'green apple', 'pear', 'peach', 'citrus']",3.6234548,Italy,1950235,Old World
https://www.vivino.com/US/en/cave-de-lugny-chardonnay-macon-villages/w/1165143?srsltid=AfmBOoqdjLcE2cxijxopOt0nYR9Dipm1bmtP93k6Ci0ovpT9JcOIF7V0,"Cave de Lugny, Chardonnay",Urban Table,12,20.64,Cave de Lugny,,Burgundy Mâconnais White,Mâcon-Villages,Chardonnay,13,1.25,0.00,2.95,"['tree_fruit', 'oak', 'citrus_fruit']","['Vegetarian', 'Pasta', 'Cured Meat']",4,White wine,2.92,"['apple', 'pear', 'butter', 'oak', 'citrus']",0,France,1165143,Old World
https://www.vivino.com/US/en/il-gaggio-pinot-grigio/w/3227804?srsltid=AfmBOopJQaGrTAJTkcZ_aFeWEUQqdkhgOBK91JjPHlynNPO-w4nvSYr1,"Il Gufino, Pinot Grigio",Urban Table,10,4.29,Il Gaggio,,Northern Italy Pinot Grigio,delle Venezie,Pinot Grigio,12,2.11,0.00,2.94,"['microbio', 'tree_fruit', 'citrus_fruit']","['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",3.6,White wine,2.40,"['cheese', 'apricot', 'peach', 'citrus', 'almond']",0,Italy,3227804,Old World
https://www.vivino.com/US/en/wilhelm-bergmann-slate-riesling/w/6442974?srsltid=AfmBOor2qcJquH__FFGbeRhD61UtJ90xMG18l-CmduX71FwcuGVmvgt5,"Wilhelm Bergmann “Slate”, Riesling",Urban Table,10,25,Wilhelm Bergmann,,German Riesling,Mosel,Riesling,11.5,1.49,0.00,5.00,"['tree_fruit', 'floral', 'earth']","['Pork', 'Shellfish', 'Poultry', 'Spicy food', 'Cured Meat']",4,White wine,3.00,"['green apple', 'peach', 'honeysuckle', 'honey']",0,Germany,6442974,Old World
https://www.vivino.com/US/en/wairau-river-sauvignon-blanc/w/80696?srsltid=AfmBOoo0x6EUQBoliHhtFOmFc4NyaU3poN0RSQ-pnPOM65C2crn_7R3t,"Wairu River, Sauvignon Blanc",Urban Table,11,18.41,Wairau River,,New Zealand Sauvignon Blanc,Marlborough,Sauvignon Blanc,13,1.34,0.00,4.43,"['citrus_fruit', 'tropical_fruit', 'tree_fruit']","['Shellfish', 'Vegetarian', ""Goat's Milk Cheese""]",4,White wine,2.59,"['citrus', 'grapefruit', 'tropical', 'guava', 'passion fruit']",0,New Zealand,80696,New World
https://www.vivino.com/US/en/miraval-cotes-de-provence-rose/w/2638097?srsltid=AfmBOopBHmIVYspHZYFgtPbkP_KpExZqWuID9N_wq7qIq0uH9T8p2nVU,"Miraval, Rose",Urban Table,12,24.99,Miraval,,Provence Rosé,Côtes de Provence,Grenache,13,1.32,0.00,3.91,"['red_fruit', 'tree_fruit', 'citrus_fruit']","['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",4,Rosé wine,2.49,"['strawberry', 'raspberry', 'peach', 'citrus', 'minerals']",0,France,2638097,Old World
https://www.vivino.com/US/en/the-prisoner-unshackled-red-blend/w/7893850?srsltid=AfmBOopIZrrH38SJU1tFWQRjqohM9MqYfujWyD8IXwdnhFo4xq7LPQR2,"Unshackled, Red Blend",Urban Table,12,26.05,The Prisoner,,Californian Red Blend,California,"['Shiraz/Syrah', 'Grenache', 'Malbec', 'Zinfandel']",14.5,1.84,3.27,3.62,"['oak', 'black_fruit', 'spices']","['Beef', 'Lamb', 'Veal', 'Poultry']",4,Red wine,4.57,"['oak', 'vanilla', 'chocolate', 'blackberry', 'cherry']",0,United States,7893850,US Non-Texas
https://www.vivino.com/US/en/andis-painted-fields-curse-of-knowledge/w/10026749?srsltid=AfmBOor27Ca42uUdZemY4TpKt8vDqH8sCfiPr-qSQkwvEU2XZWm540QX,"Curse of Knowledge, Red Blend",Urban Table,13,29.39,Andis,,Californian Bordeaux Blend,Sierra Foothills,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec']",14.2,1.66,3.98,3.66,"['black_fruit', 'oak', 'red_fruit']","['Beef', 'Lamb', 'Poultry', 'Game (deer, venison)']",4,Red wine,4.64,"['dark fruit', 'black cherry', 'blueberry', 'oak', 'vanilla']",0,United States,10026749,US Non-Texas
https://www.vivino.com/US/en/cocoliche-cocoliche-malbec/w/8808958?srsltid=AfmBOopq8XFGCgk37-d7eNWgZDmPf8SmZJOJ2LwAG6QuQkyZ6IJdlAML,"Cocoliche, Malbec",Urban Table,10,25,Cocoliche,,Argentinian Mendoza Malbec Red,Mendoza,Malbec,13.5,2.85,2.97,3.10,"['black_fruit', 'red_fruit', 'oak']","['Beef', 'Lamb', 'Pork']",3.3,Red wine,3.15,"['black plum', 'plum', 'red fruit', 'black cherry', 'cherry']",0,Argentina,8808958,New World
https://www.vivino.com/US/en/torremoron-tempranillo/w/1303593?srsltid=AfmBOopbxZ2QrC5NN_TYiXnpRwDkYtwQRLhGZbphrWnFH-wMvfRp9tR_,"Torremaron, Tempranillo",Urban Table,12,32.99,Torremorón,,Spanish Ribera Del Duero Red,Ribera del Duero,Tempranillo,13.5,1.42,3.68,3.87,"['black_fruit', 'oak', 'red_fruit']","['Beef', 'Lamb', 'Game (deer, venison)']",4,Red wine,3.92,"['plum', 'oak', 'cherry', 'leather', 'pepper']",0,Spain,1303593,Old World
https://www.vivino.com/US/en/imagery-pinot-noir/w/5664078?srsltid=AfmBOoqPnwc1Zyfyu0-wrTHY6eUdS3dibEe2zKA7NElZB0bb75KLmiw1,"Imagery, Pinot Noir",Urban Table,11,21.91,Imagery,,Californian Pinot Noir,California,Pinot Noir,13.5,1.71,2.11,3.32,"['red_fruit', 'oak', 'non_oak']","['Beef', 'Veal', 'Poultry', 'Game (deer, venison)']",4,Red wine,3.04,"['cherry', 'strawberry', 'raspberry', 'oak', 'vanilla']",0,United States,5664078,US Non-Texas
https://www.vivino.com/US/en/us-block-nine-cabernet-sauvignon-caiden-s-vineyards/w/9675711?srsltid=AfmBOornecS1MWAj8OooxxwrbM-cwYT-HSiNDzjPq8An840WMdFsIYiM,"Block Nine, Cabernet Sauvignon",Urban Table,12,13.99,Block Nine,,Californian Cabernet Sauvignon,California,Cabernet Sauvignon,13.5,1.91,3.17,3.03,"['oak', 'black_fruit', 'non_oak']","['Beef', 'Lamb', 'Poultry', 'Game (deer, venison)']",4,Red wine,3.88,"['oak', 'chocolate', 'tobacco', 'plum', 'cherry']",0,United States,9675711,US Non-Texas
https://www.vivino.com/US/en/franciscan-cabernet-sauvignon-california/w/6976?srsltid=AfmBOoqUitPNZW4SztH-8XlpYR-E4BUTTWsCoVY2ILISixlBORJuqd2c,Franciscan Cabernet Sauvignon,The Rail Bar,14,28.49,Franciscan,,Californian Cabernet Sauvignon,California,Cabernet Sauvignon,13.5,1.47,3.38,3.25,"['oak', 'black_fruit', 'non_oak']","['Beef', 'Lamb', 'Poultry', 'Game (deer, venison)']",4,Red wine,4.75,"['oak', 'vanilla', 'blackberry', 'plum', 'cherry']",0,United States,6976,US Non-Texas
https://www.vivino.com/US/en/intrinsic-cabernet-sauvignon/w/4388561?srsltid=AfmBOopPidpCHBhe1qHFX5FBvBJLAtDeu8aYav7WKeTZ3CfHvWYCs2WR,Intrinsic Cabernet Sauvignon,The Rail Bar,15,29.99,Intrinsic,,Washington State Cabernet Sauvignon,Columbia Valley,Cabernet Sauvignon,14.5,1.61,3.79,3.86,"['oak', 'black_fruit', 'red_fruit']","['Beef', 'Lamb', 'Poultry', 'Game (deer, venison)']",4,Red wine,3.99,"['oak', 'vanilla', 'chocolate', 'blackberry', 'cherry']",0,United States,4388561,US Non-Texas
https://www.vivino.com/US/en/duckhorn-napa-valley-merlot/w/3474?srsltid=AfmBOoqjzgfCAnpv6xof0CTtSUi85VyL90CcHngF4vx50kxnA7U-8pmt,Duckhorn Vineyards Merlot,The Rail Bar,17,62.22,Duckhorn,,Californian Merlot,Napa Valley,Merlot,14.5,1.97,2.16,1.79,"['oak', 'black_fruit', 'red_fruit']","['Beef', 'Lamb', 'Veal']",4,Red wine,3.96,"['oak', 'vanilla', 'plum', 'blackberry', 'cherry']",0,United States,3474,US Non-Texas
https://www.vivino.com/US/en/frei-brothers-reserve-pinot-noir/w/8233727?srsltid=AfmBOoo5doL18ezLN64otOS3fQYc899ayHV6WE15bRX-R17xiZM8ndcp,Frei Brothers Vineyards Reserve Pinot Noir,The Rail Bar,17,24.49,Frei Brothers,,Californian Russian River Valley Pinot Noir Red,Russian River Valley,Pinot Noir,13,1.18,1.96,3.53,"['red_fruit', 'oak', 'earth']","['Veal', 'Pork', 'Poultry', 'Mushrooms']",4,Red wine,2.56,"['cherry', 'red fruit', 'oak', 'tobacco', 'leather']",0,United States,8233727,US Non-Texas
https://www.vivino.com/US/en/maison-les-alexandrins-syrah/w/5612778?srsltid=AfmBOoryL0xZwDhckOc9aBbyGXVB5b0RLbkKN_bq4PQaymrbhIy2pv0w,Domaine & Maison Les Alexandrins Syrah,The Rail Bar,9,13.39,Maison les Alexandrins,,French Red,Vin de France,Shiraz/Syrah,13,1.47,3.46,3.72,"['black_fruit', 'earth', 'oak']","['Beef', 'Lamb', 'Game (deer, venison)', 'Cured Meat']",3.4,Red wine,3.60,"['black fruit', 'earthy', 'smoke', 'cherry', 'pepper']",0,France,5612778,Old World
https://www.vivino.com/US/en/seghesio-winery-old-vine-zinfandel/w/1123564?srsltid=AfmBOorm9seNeKD4ua6sP-eHPaj8PRii3wq5dSTaOaU_dZxqsLRJsiIf,Seghesio Old Vine Zinfandel,The Rail Bar,11,35.59,Seghesio,,Californian Zinfandel,Sonoma County,Zinfandel,15.4,2.51,2.57,1.87,"['black_fruit', 'oak', 'red_fruit']","['Beef', 'Lamb', 'Poultry']",4.5,Red wine,4.80,"['blackberry', 'plum', 'oak', 'cherry', 'pepper']",0,United States,1123564,US Non-Texas
https://www.vivino.com/US/en/daou-pessimist-red-blend/w/2701692?srsltid=AfmBOopAi_ILdEDsNynFO0WjMQ-GRmLX2r3GpXay0YSpffdP2vRSED57,Pessimist Red Blend,The Rail Bar,11,29.82,DAOU,,Californian Red Blend,Paso Robles,Shiraz/Syrah,15.2,1.94,3.43,3.75,"['black_fruit', 'oak', 'non_oak']","['Beef', 'Lamb', 'Veal', 'Poultry']",4.5,Red wine,4.76,"['blackberry', 'plum', 'vanilla', 'oak', 'cherry']",0,United States,2701692,US Non-Texas
https://www.vivino.com/US/en/decoy-california-red-wine/w/1128171?srsltid=AfmBOoobGNJPnA2YyoBQ2Gx__JbCoO63fGL0ZheJUHzOHNPxwrusbNsu,Decoy by Duckhorn Vineyards Red,The Rail Bar,18,22.91,Decoy,,Californian Red Blend,California,Merlot,13.5,1.69,3.24,3.78,"['oak', 'black_fruit', 'red_fruit']","['Beef', 'Lamb', 'Veal', 'Poultry']",4,Red wine,4.67,"['oak', 'vanilla', 'blackberry', 'plum', 'cherry']",0,United States,1128171,US Non-Texas
https://www.vivino.com/US/en/thompson-31-fifty-pinot-noir/w/33904?srsltid=AfmBOopigKTxVv9n2v7rfaXxElunrCTIrSM6fO04ipJnxDgW3cSCqgqg,Thompson 31Fifty Pinot Noir,The Rail Bar,18,61.82,Thompson 31 Fifty,,Californian Russian River Valley Pinot Noir Red,Russian River Valley,Pinot Noir,13.5,1.44,2.20,3.38,"['earth', 'black_fruit', 'oak']","['Veal', 'Pork', 'Poultry', 'Mushrooms']",4.5,Red wine,2.95,"['earthy', 'leather', 'raspberry', 'cherry', 'baking spice']",0,United States,33904,US Non-Texas
https://www.vivino.com/US/en/la-marca-prosecco-extra-dry/w/1186217?srsltid=AfmBOor_4hSgsF-EuP-cbOZE43qQHFO4yYfteEd9wmvez-iPXHbgmUh2,La Marca Prosecco Extra Dry (6 oz only),The Rail Bar,13,8,La Marca,,Italian Prosecco,Prosecco,Glera,11,0.00,0.00,3.97,"['tree_fruit', 'citrus_fruit', 'non_oak']","['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",3.9,Sparkling wine,2.12,"['peach', 'pear', 'apple', 'citrus', 'toast']",3.9626756,Italy,1186217,Old World
https://www.vivino.com/US/en/eroica-xlc-dry-riesling/w/7472723?srsltid=AfmBOoqEoaSbStW-iXWJLLiVrf0YiC-DSBXsbXzuIu2EgJ5VtB_5Rf3U,Eroica Dry Riesling,The Rail Bar,14,45.0,Eroica,,Washington State Riesling,Washington,Riesling,12.5,1.31,0.00,3.72,"['tree_fruit', 'citrus_fruit', 'earth']","['Pork', 'Shellfish', 'Poultry', 'Spicy food', 'Cured Meat']",4.2,White wine,2.94,"['green apple', 'apricot', 'pear', 'lemon', 'citrus']",0,United States,7472723,US Non-Texas
https://www.vivino.com/US/en/messina-hof-unoaked-chardonnay-dry-cuvee/w/4674?srsltid=AfmBOop3xn3zrbU_QBgu6DRTUyuYjKRPN8kO7gIdAmvu0_6fBUoKB7sJ,Messina Hof Unoaked Chardonnay,The Rail Bar,11,18.0,Messina Hof,,Texas White,Texas,Chardonnay,13,2.30,0.00,3.08,"['citrus_fruit', 'oak', 'microbio']","['Shellfish', 'Poultry', 'Rich fish (salmon, tuna etc)', 'Lean fish']",3.5,White wine,2.00,"['grapefruit', 'citrus', 'lemon', 'butter', 'cream']",0,United States,4674,Texas
https://www.vivino.com/US/en/chalk-hill-chalk-hill-sonoma-coast-chardonnay/w/2029295?srsltid=AfmBOorSSpTIvcAy7V6jB3tOA_bJg9wPTiwF-dJvGAYnQAIfFQvsCE7u,Chalk Hill Chardonnay,The Rail Bar,17,23.67,Chalk Hill,,Californian Sonoma Coast Chardonnay White,Sonoma Coast,Chardonnay,14.7,2.65,0.00,3.19,"['oak', 'tree_fruit', 'microbio']","['Pork', 'Vegetarian', 'Poultry', 'Rich fish (salmon, tuna etc)']",4,White wine,4.55,"['butter', 'oak', 'vanilla', 'apple', 'citrus']",0,United States,2029295,US Non-Texas
